"","year","mun","trat","pto","rs","value","q_minwages"
"475",2007,"Caracuaro",0,0,"rs_w1",22,1
"476",2007,"Cuitzeo",0,0,"rs_w1",58,1
"477",2007,"Chucandiro",0,0,"rs_w1",11,1
"478",2007,"Santa Ana Maya",0,0,"rs_w1",6,1
"479",2007,"Huandacareo",0,0,"rs_w1",68,1
"480",2007,"Copandaro",0,0,"rs_w1",8,1
"481",2007,"Tzitzio",0,0,"rs_w1",22,1
"482",2007,"Apatzingan",1,0,"rs_w1",1134,1
"483",2007,"Arteaga",0,0,"rs_w1",22,1
"484",2007,"Charapan",0,0,"rs_w1",34,1
"485",2007,"Cheran",0,0,"rs_w1",43,1
"486",2007,"Gabriel Zamora",0,0,"rs_w1",114,1
"487",2007,"Mugica",0,0,"rs_w1",332,1
"488",2007,"Nuevo Urecho",0,0,"rs_w1",53,1
"489",2007,"Paracuaro",0,0,"rs_w1",56,1
"490",2007,"Paracho",0,0,"rs_w1",363,1
"491",2007,"Taretan",1,0,"rs_w1",517,1
"492",2007,"Uruapan",1,0,"rs_w1",12715,1
"493",2007,"Tingambato",1,0,"rs_w1",150,1
"494",2007,"Tepalcatepec",0,0,"rs_w1",571,1
"495",2007,"Buenavista",0,0,"rs_w1",54,1
"496",2007,"Ziracuaretiro",1,0,"rs_w1",193,1
"497",2007,"Nuevo Parangaricutiro",1,0,"rs_w1",375,1
"498",2007,"Nahuatzen",0,0,"rs_w1",65,1
"499",2007,"Coalcoman",0,0,"rs_w1",106,1
"500",2007,"Tumbiscatio",0,0,"rs_w1",40,1
"501",2007,"Aguililla",0,0,"rs_w1",34,1
"502",2007,"Tancitaro",1,0,"rs_w1",317,1
"503",2007,"Cotija",1,0,"rs_w1",111,1
"504",2007,"Chilchota",1,0,"rs_w1",25,1
"505",2007,"Jacona",0,0,"rs_w1",472,1
"506",2007,"Jiquilpan",0,0,"rs_w1",113,1
"507",2007,"La Piedad",0,0,"rs_w1",829,1
"508",2007,"Los Reyes",1,0,"rs_w1",432,1
"509",2007,"Periban",1,0,"rs_w1",78,1
"510",2007,"Sahuayo",0,0,"rs_w1",249,1
"511",2007,"Tinguindin",1,0,"rs_w1",15,1
"512",2007,"Tocumbo",1,0,"rs_w1",369,1
"513",2007,"Venustiano Carranza",0,0,"rs_w1",22,1
"514",2007,"Zamora",0,0,"rs_w1",2247,1
"515",2007,"Penjamillo",0,0,"rs_w1",22,1
"516",2007,"Pajacuaran",0,0,"rs_w1",37,1
"517",2007,"Vista Hermosa",0,0,"rs_w1",26,1
"518",2007,"Tanhuato",0,0,"rs_w1",22,1
"519",2007,"Brisenas",0,0,"rs_w1",4,1
"520",2007,"Zinaparo",0,0,"rs_w1",0,1
"521",2007,"Churintzio",0,0,"rs_w1",0,1
"522",2007,"Numaran",0,0,"rs_w1",16,1
"523",2007,"Tangancicuaro",1,0,"rs_w1",149,1
"524",2007,"Purepero",1,0,"rs_w1",63,1
"525",2007,"Tlazazalca",0,0,"rs_w1",45,1
"526",2007,"Cojumatlan de Regules",0,0,"rs_w1",34,1
"527",2007,"Chavinda",0,0,"rs_w1",0,1
"528",2007,"Tangamandapio",1,0,"rs_w1",22,1
"529",2007,"Yurecuaro",0,0,"rs_w1",60,1
"530",2007,"Ecuandureo",0,0,"rs_w1",75,1
"531",2007,"Villamar",0,0,"rs_w1",23,1
"532",2007,"Ixtlan",0,0,"rs_w1",20,1
"533",2007,"Marcos Castellanos",0,0,"rs_w1",44,1
"534",2007,"Hidalgo",1,0,"rs_w1",282,1
"535",2007,"Jungapeo",1,0,"rs_w1",0,1
"536",2007,"Zitacuaro",1,0,"rs_w1",836,1
"537",2007,"Angangueo",0,0,"rs_w1",86,1
"538",2007,"Tlalpujahua",0,0,"rs_w1",209,1
"539",2007,"Ocampo",1,0,"rs_w1",40,1
"540",2007,"Maravatio",0,0,"rs_w1",144,1
"541",2007,"Contepec",0,0,"rs_w1",115,1
"542",2007,"Huetamo",0,0,"rs_w1",69,1
"543",2007,"San Lucas",0,0,"rs_w1",267,1
"544",2007,"Irimbo",0,0,"rs_w1",1,1
"545",2007,"Aporo",0,0,"rs_w1",34,1
"546",2007,"Tuxpan",1,0,"rs_w1",274,1
"547",2007,"Senguio",0,0,"rs_w1",34,1
"548",2007,"Tiquicheo",0,0,"rs_w1",23,1
"549",2007,"Tuzantla",0,0,"rs_w1",22,1
"550",2007,"Juarez",1,0,"rs_w1",0,1
"551",2007,"Susupuato",0,0,"rs_w1",0,1
"552",2007,"Lazaro Cardenas",0,0,"rs_w1",1100,1
"553",2007,"Epitacio Huerta",0,0,"rs_w1",0,1
"554",2008,"Coahuayana",0,0,"rs_w1",39,1
"555",2008,"Aquila",0,0,"rs_w1",110,1
"556",2008,"Morelia",0,0,"rs_w1",11947,1
"557",2008,"Nocupetaro",0,0,"rs_w1",22,1
"558",2008,"Patzcuaro",1,0,"rs_w1",645,1
"559",2008,"Quiroga",1,0,"rs_w1",143,1
"560",2008,"Tacambaro",1,0,"rs_w1",523,1
"561",2008,"Turicato",1,0,"rs_w1",71,1
"562",2008,"Zacapu",0,0,"rs_w1",757,1
"563",2008,"Tarimbaro",1,0,"rs_w1",378,1
"564",2008,"Acuitzio",1,0,"rs_w1",64,1
"565",2008,"Ario",1,0,"rs_w1",202,1
"566",2008,"Erongaricuaro",1,0,"rs_w1",46,1
"567",2008,"La Huacana",0,0,"rs_w1",76,1
"568",2008,"Huiramba",1,0,"rs_w1",34,1
"569",2008,"Lagunillas",1,0,"rs_w1",70,1
"570",2008,"Madero",1,0,"rs_w1",89,1
"571",2008,"Salvador Escalante",1,0,"rs_w1",192,1
"572",2008,"Tzintzuntzan",1,0,"rs_w1",12,1
"573",2008,"Angamacutiro",0,0,"rs_w1",30,1
"574",2008,"Jose Sixto Verduzco",0,0,"rs_w1",22,1
"575",2008,"Morelos",0,0,"rs_w1",22,1
"576",2008,"Panindicuaro",0,0,"rs_w1",46,1
"577",2008,"Puruandiro",0,0,"rs_w1",335,1
"578",2008,"Churumuco",0,0,"rs_w1",22,1
"579",2008,"Zinapecuaro",1,0,"rs_w1",37,1
"580",2008,"Querendaro",0,0,"rs_w1",70,1
"581",2008,"Indaparapeo",0,0,"rs_w1",21,1
"582",2008,"Charo",0,0,"rs_w1",71,1
"583",2008,"Alvaro Obregon",0,0,"rs_w1",138,1
"584",2008,"Coeneo",0,0,"rs_w1",70,1
"585",2008,"Jimenez",0,0,"rs_w1",67,1
"586",2008,"Huaniqueo",0,0,"rs_w1",34,1
"587",2008,"Caracuaro",0,0,"rs_w1",22,1
"588",2008,"Cuitzeo",0,0,"rs_w1",65,1
"589",2008,"Chucandiro",0,0,"rs_w1",11,1
"590",2008,"Santa Ana Maya",0,0,"rs_w1",12,1
"591",2008,"Huandacareo",0,0,"rs_w1",53,1
"592",2008,"Copandaro",0,0,"rs_w1",12,1
"593",2008,"Tzitzio",0,0,"rs_w1",22,1
"594",2008,"Apatzingan",1,0,"rs_w1",1432,1
"595",2008,"Arteaga",0,0,"rs_w1",22,1
"596",2008,"Charapan",0,0,"rs_w1",46,1
"597",2008,"Cheran",0,0,"rs_w1",58,1
"598",2008,"Gabriel Zamora",0,0,"rs_w1",139,1
"599",2008,"Mugica",0,0,"rs_w1",452,1
"600",2008,"Nuevo Urecho",0,0,"rs_w1",54,1
"601",2008,"Paracuaro",0,0,"rs_w1",84,1
"602",2008,"Paracho",0,0,"rs_w1",465,1
"603",2008,"Taretan",1,0,"rs_w1",466,1
"604",2008,"Uruapan",1,0,"rs_w1",12264,1
"605",2008,"Tingambato",1,0,"rs_w1",163,1
"606",2008,"Tepalcatepec",0,0,"rs_w1",429,1
"607",2008,"Buenavista",0,0,"rs_w1",82,1
"608",2008,"Ziracuaretiro",1,0,"rs_w1",281,1
"609",2008,"Nuevo Parangaricutiro",1,0,"rs_w1",336,1
"610",2008,"Nahuatzen",0,0,"rs_w1",64,1
"611",2008,"Coalcoman",0,0,"rs_w1",61,1
"612",2008,"Tumbiscatio",0,0,"rs_w1",32,1
"613",2008,"Aguililla",0,0,"rs_w1",33,1
"614",2008,"Tancitaro",1,0,"rs_w1",328,1
"615",2008,"Cotija",1,0,"rs_w1",109,1
"616",2008,"Chilchota",1,0,"rs_w1",47,1
"617",2008,"Jacona",0,0,"rs_w1",765,1
"618",2008,"Jiquilpan",0,0,"rs_w1",170,1
"619",2008,"La Piedad",0,0,"rs_w1",1068,1
"620",2008,"Los Reyes",1,0,"rs_w1",965,1
"621",2008,"Periban",1,0,"rs_w1",169,1
"622",2008,"Sahuayo",0,0,"rs_w1",440,1
"623",2008,"Tinguindin",1,0,"rs_w1",36,1
"624",2008,"Tocumbo",1,0,"rs_w1",303,1
"625",2008,"Venustiano Carranza",0,0,"rs_w1",84,1
"626",2008,"Zamora",0,0,"rs_w1",4232,1
"627",2008,"Penjamillo",0,0,"rs_w1",22,1
"628",2008,"Pajacuaran",0,0,"rs_w1",22,1
"629",2008,"Vista Hermosa",0,0,"rs_w1",27,1
"630",2008,"Tanhuato",0,0,"rs_w1",22,1
"631",2008,"Brisenas",0,0,"rs_w1",7,1
"632",2008,"Zinaparo",0,0,"rs_w1",16,1
"633",2008,"Churintzio",0,0,"rs_w1",9,1
"634",2008,"Numaran",0,0,"rs_w1",12,1
"635",2008,"Tangancicuaro",1,0,"rs_w1",84,1
"636",2008,"Purepero",1,0,"rs_w1",149,1
"637",2008,"Tlazazalca",0,0,"rs_w1",30,1
"638",2008,"Cojumatlan de Regules",0,0,"rs_w1",34,1
"639",2008,"Chavinda",0,0,"rs_w1",2,1
"640",2008,"Tangamandapio",1,0,"rs_w1",98,1
"641",2008,"Yurecuaro",0,0,"rs_w1",80,1
"642",2008,"Ecuandureo",0,0,"rs_w1",100,1
"643",2008,"Villamar",0,0,"rs_w1",81,1
"644",2008,"Ixtlan",0,0,"rs_w1",27,1
"645",2008,"Marcos Castellanos",0,0,"rs_w1",110,1
"646",2008,"Hidalgo",1,0,"rs_w1",480,1
"647",2008,"Jungapeo",1,0,"rs_w1",12,1
"648",2008,"Zitacuaro",1,0,"rs_w1",721,1
"649",2008,"Angangueo",0,0,"rs_w1",55,1
"650",2008,"Tlalpujahua",0,0,"rs_w1",224,1
"651",2008,"Ocampo",1,0,"rs_w1",32,1
"652",2008,"Maravatio",0,0,"rs_w1",220,1
"653",2008,"Contepec",0,0,"rs_w1",171,1
"654",2008,"Huetamo",0,0,"rs_w1",71,1
"655",2008,"San Lucas",0,0,"rs_w1",194,1
"656",2008,"Irimbo",0,0,"rs_w1",11,1
"657",2008,"Aporo",0,0,"rs_w1",24,1
"658",2008,"Tuxpan",1,0,"rs_w1",330,1
"659",2008,"Senguio",0,0,"rs_w1",34,1
"660",2008,"Tiquicheo",0,0,"rs_w1",22,1
"661",2008,"Tuzantla",0,0,"rs_w1",22,1
"662",2008,"Juarez",1,0,"rs_w1",0,1
"663",2008,"Susupuato",0,0,"rs_w1",3,1
"664",2008,"Epitacio Huerta",0,0,"rs_w1",0,1
"665",2008,"Lazaro Cardenas",0,0,"rs_w1",1432,1
"666",2009,"Coahuayana",0,0,"rs_w1",27,1
"667",2009,"Aquila",0,0,"rs_w1",47,1
"668",2009,"Morelia",0,0,"rs_w1",13732,1
"669",2009,"Nocupetaro",0,0,"rs_w1",0,1
"670",2009,"Patzcuaro",1,0,"rs_w1",995,1
"671",2009,"Quiroga",1,0,"rs_w1",196,1
"672",2009,"Tacambaro",1,0,"rs_w1",519,1
"673",2009,"Turicato",1,0,"rs_w1",22,1
"674",2009,"Zacapu",0,0,"rs_w1",1178,1
"675",2009,"Tarimbaro",1,0,"rs_w1",445,1
"676",2009,"Acuitzio",1,0,"rs_w1",45,1
"677",2009,"Ario",1,0,"rs_w1",196,1
"678",2009,"Erongaricuaro",1,0,"rs_w1",34,1
"679",2009,"La Huacana",0,0,"rs_w1",36,1
"680",2009,"Huiramba",1,0,"rs_w1",48,1
"681",2009,"Lagunillas",1,0,"rs_w1",48,1
"682",2009,"Madero",1,0,"rs_w1",96,1
"683",2009,"Salvador Escalante",1,0,"rs_w1",99,1
"684",2009,"Tzintzuntzan",1,0,"rs_w1",7,1
"685",2009,"Angamacutiro",0,0,"rs_w1",16,1
"686",2009,"Jose Sixto Verduzco",0,0,"rs_w1",40,1
"687",2009,"Morelos",0,0,"rs_w1",0,1
"688",2009,"Panindicuaro",0,0,"rs_w1",28,1
"689",2009,"Puruandiro",0,0,"rs_w1",216,1
"690",2009,"Churumuco",0,0,"rs_w1",0,1
"691",2009,"Zinapecuaro",1,0,"rs_w1",106,1
"692",2009,"Querendaro",0,0,"rs_w1",52,1
"693",2009,"Indaparapeo",0,0,"rs_w1",42,1
"694",2009,"Charo",0,0,"rs_w1",70,1
"695",2009,"Alvaro Obregon",0,0,"rs_w1",166,1
"696",2009,"Coeneo",0,0,"rs_w1",122,1
"697",2009,"Jimenez",0,0,"rs_w1",72,1
"698",2009,"Huaniqueo",0,0,"rs_w1",25,1
"699",2009,"Caracuaro",0,0,"rs_w1",0,1
"700",2009,"Cuitzeo",0,0,"rs_w1",83,1
"701",2009,"Chucandiro",0,0,"rs_w1",0,1
"702",2009,"Santa Ana Maya",0,0,"rs_w1",48,1
"703",2009,"Huandacareo",0,0,"rs_w1",65,1
"704",2009,"Copandaro",0,0,"rs_w1",12,1
"705",2009,"Tzitzio",0,0,"rs_w1",0,1
"706",2009,"Apatzingan",1,0,"rs_w1",942,1
"707",2009,"Arteaga",0,0,"rs_w1",0,1
"708",2009,"Charapan",0,0,"rs_w1",41,1
"709",2009,"Cheran",0,0,"rs_w1",33,1
"710",2009,"Gabriel Zamora",0,0,"rs_w1",72,1
"711",2009,"Mugica",0,0,"rs_w1",343,1
"712",2009,"Nuevo Urecho",0,0,"rs_w1",36,1
"713",2009,"Paracuaro",0,0,"rs_w1",37,1
"714",2009,"Paracho",0,0,"rs_w1",318,1
"715",2009,"Taretan",1,0,"rs_w1",502,1
"716",2009,"Uruapan",1,0,"rs_w1",10460,1
"717",2009,"Tingambato",1,0,"rs_w1",176,1
"718",2009,"Tepalcatepec",0,0,"rs_w1",262,1
"719",2009,"Buenavista",0,0,"rs_w1",53,1
"720",2009,"Ziracuaretiro",1,0,"rs_w1",243,1
"721",2009,"Nuevo Parangaricutiro",1,0,"rs_w1",368,1
"722",2009,"Nahuatzen",0,0,"rs_w1",41,1
"723",2009,"Coalcoman",0,0,"rs_w1",33,1
"724",2009,"Tumbiscatio",0,0,"rs_w1",0,1
"725",2009,"Aguililla",0,0,"rs_w1",0,1
"726",2009,"Tancitaro",1,0,"rs_w1",292,1
"727",2009,"Cotija",1,0,"rs_w1",67,1
"728",2009,"Chilchota",1,0,"rs_w1",15,1
"729",2009,"Jacona",0,0,"rs_w1",520,1
"730",2009,"Jiquilpan",0,0,"rs_w1",173,1
"731",2009,"La Piedad",0,0,"rs_w1",938,1
"732",2009,"Los Reyes",1,0,"rs_w1",951,1
"733",2009,"Periban",1,0,"rs_w1",123,1
"734",2009,"Sahuayo",0,0,"rs_w1",422,1
"735",2009,"Tinguindin",1,0,"rs_w1",25,1
"736",2009,"Tocumbo",1,0,"rs_w1",182,1
"737",2009,"Venustiano Carranza",0,0,"rs_w1",71,1
"738",2009,"Zamora",0,0,"rs_w1",3796,1
"739",2009,"Penjamillo",0,0,"rs_w1",0,1
"740",2009,"Pajacuaran",0,0,"rs_w1",0,1
"741",2009,"Vista Hermosa",0,0,"rs_w1",25,1
"742",2009,"Tanhuato",0,0,"rs_w1",0,1
"743",2009,"Brisenas",0,0,"rs_w1",30,1
"744",2009,"Zinaparo",0,0,"rs_w1",12,1
"745",2009,"Churintzio",0,0,"rs_w1",12,1
"746",2009,"Numaran",0,0,"rs_w1",32,1
"747",2009,"Tangancicuaro",1,0,"rs_w1",155,1
"748",2009,"Purepero",1,0,"rs_w1",127,1
"749",2009,"Tlazazalca",0,0,"rs_w1",0,1
"750",2009,"Cojumatlan de Regules",0,0,"rs_w1",12,1
"751",2009,"Chavinda",0,0,"rs_w1",0,1
"752",2009,"Tangamandapio",1,0,"rs_w1",48,1
"753",2009,"Yurecuaro",0,0,"rs_w1",40,1
"754",2009,"Ecuandureo",0,0,"rs_w1",72,1
"755",2009,"Villamar",0,0,"rs_w1",64,1
"756",2009,"Ixtlan",0,0,"rs_w1",0,1
"757",2009,"Marcos Castellanos",0,0,"rs_w1",76,1
"758",2009,"Hidalgo",1,0,"rs_w1",537,1
"759",2009,"Jungapeo",1,0,"rs_w1",12,1
"760",2009,"Zitacuaro",1,0,"rs_w1",663,1
"761",2009,"Angangueo",0,0,"rs_w1",20,1
"762",2009,"Tlalpujahua",0,0,"rs_w1",192,1
"763",2009,"Ocampo",1,0,"rs_w1",12,1
"764",2009,"Maravatio",0,0,"rs_w1",160,1
"765",2009,"Contepec",0,0,"rs_w1",143,1
"766",2009,"Huetamo",0,0,"rs_w1",97,1
"767",2009,"San Lucas",0,0,"rs_w1",153,1
"768",2009,"Irimbo",0,0,"rs_w1",11,1
"769",2009,"Aporo",0,0,"rs_w1",0,1
"770",2009,"Tuxpan",1,0,"rs_w1",293,1
"771",2009,"Senguio",0,0,"rs_w1",24,1
"772",2009,"Tiquicheo",0,0,"rs_w1",0,1
"773",2009,"Tuzantla",0,0,"rs_w1",0,1
"774",2009,"Juarez",1,0,"rs_w1",0,1
"775",2009,"Susupuato",0,0,"rs_w1",21,1
"776",2009,"Epitacio Huerta",0,0,"rs_w1",0,1
"777",2009,"Lazaro Cardenas",0,0,"rs_w1",1378,1
"778",2009,"Chinicuila",0,0,"rs_w1",0,1
"779",2010,"Chinicuila",0,0,"rs_w1",0,1
"780",2010,"Coahuayana",0,0,"rs_w1",13,1
"781",2010,"Aquila",0,0,"rs_w1",1,1
"782",2010,"Morelia",0,0,"rs_w1",16621,1
"783",2010,"Nocupetaro",0,0,"rs_w1",0,1
"784",2010,"Patzcuaro",1,0,"rs_w1",1567,1
"785",2010,"Quiroga",1,0,"rs_w1",445,1
"786",2010,"Tacambaro",1,0,"rs_w1",579,1
"787",2010,"Turicato",1,0,"rs_w1",32,1
"788",2010,"Zacapu",0,0,"rs_w1",1998,1
"789",2010,"Tarimbaro",1,0,"rs_w1",504,1
"790",2010,"Acuitzio",1,0,"rs_w1",84,1
"791",2010,"Ario",1,0,"rs_w1",271,1
"792",2010,"Erongaricuaro",1,0,"rs_w1",72,1
"793",2010,"La Huacana",0,0,"rs_w1",77,1
"794",2010,"Huiramba",1,0,"rs_w1",36,1
"795",2010,"Lagunillas",1,0,"rs_w1",48,1
"796",2010,"Madero",1,0,"rs_w1",132,1
"797",2010,"Salvador Escalante",1,0,"rs_w1",257,1
"798",2010,"Tzintzuntzan",1,0,"rs_w1",20,1
"799",2010,"Angamacutiro",0,0,"rs_w1",46,1
"800",2010,"Jose Sixto Verduzco",0,0,"rs_w1",65,1
"801",2010,"Morelos",0,0,"rs_w1",0,1
"802",2010,"Panindicuaro",0,0,"rs_w1",112,1
"803",2010,"Puruandiro",0,0,"rs_w1",388,1
"804",2010,"Churumuco",0,0,"rs_w1",0,1
"805",2010,"Zinapecuaro",1,0,"rs_w1",400,1
"806",2010,"Querendaro",0,0,"rs_w1",24,1
"807",2010,"Indaparapeo",0,0,"rs_w1",94,1
"808",2010,"Charo",0,0,"rs_w1",109,1
"809",2010,"Alvaro Obregon",0,0,"rs_w1",146,1
"810",2010,"Coeneo",0,0,"rs_w1",83,1
"811",2010,"Jimenez",0,0,"rs_w1",52,1
"812",2010,"Huaniqueo",0,0,"rs_w1",50,1
"813",2010,"Caracuaro",0,0,"rs_w1",12,1
"814",2010,"Cuitzeo",0,0,"rs_w1",212,1
"815",2010,"Chucandiro",0,0,"rs_w1",24,1
"816",2010,"Santa Ana Maya",0,0,"rs_w1",56,1
"817",2010,"Huandacareo",0,0,"rs_w1",200,1
"818",2010,"Copandaro",0,0,"rs_w1",12,1
"819",2010,"Tzitzio",0,0,"rs_w1",0,1
"820",2010,"Apatzingan",1,0,"rs_w1",1670,1
"821",2010,"Arteaga",0,0,"rs_w1",0,1
"822",2010,"Charapan",0,0,"rs_w1",36,1
"823",2010,"Cheran",0,0,"rs_w1",25,1
"824",2010,"Gabriel Zamora",0,0,"rs_w1",130,1
"825",2010,"Mugica",0,0,"rs_w1",540,1
"826",2010,"Nuevo Urecho",0,0,"rs_w1",50,1
"827",2010,"Paracuaro",0,0,"rs_w1",86,1
"828",2010,"Paracho",0,0,"rs_w1",422,1
"829",2010,"Taretan",1,0,"rs_w1",505,1
"830",2010,"Uruapan",1,0,"rs_w1",10928,1
"831",2010,"Tingambato",1,0,"rs_w1",133,1
"832",2010,"Tepalcatepec",0,0,"rs_w1",378,1
"833",2010,"Buenavista",0,0,"rs_w1",84,1
"834",2010,"Ziracuaretiro",1,0,"rs_w1",227,1
"835",2010,"Nuevo Parangaricutiro",1,0,"rs_w1",320,1
"836",2010,"Nahuatzen",0,0,"rs_w1",46,1
"837",2010,"Coalcoman",0,0,"rs_w1",55,1
"838",2010,"Tumbiscatio",0,0,"rs_w1",0,1
"839",2010,"Aguililla",0,0,"rs_w1",0,1
"840",2010,"Tancitaro",1,0,"rs_w1",334,1
"841",2010,"Cotija",1,0,"rs_w1",41,1
"842",2010,"Chilchota",1,0,"rs_w1",54,1
"843",2010,"Jacona",0,0,"rs_w1",515,1
"844",2010,"Jiquilpan",0,0,"rs_w1",260,1
"845",2010,"La Piedad",0,0,"rs_w1",1022,1
"846",2010,"Los Reyes",1,0,"rs_w1",980,1
"847",2010,"Periban",1,0,"rs_w1",168,1
"848",2010,"Sahuayo",0,0,"rs_w1",467,1
"849",2010,"Tinguindin",1,0,"rs_w1",12,1
"850",2010,"Tocumbo",1,0,"rs_w1",281,1
"851",2010,"Venustiano Carranza",0,0,"rs_w1",68,1
"852",2010,"Zamora",0,0,"rs_w1",4250,1
"853",2010,"Penjamillo",0,0,"rs_w1",0,1
"854",2010,"Pajacuaran",0,0,"rs_w1",0,1
"855",2010,"Vista Hermosa",0,0,"rs_w1",82,1
"856",2010,"Tanhuato",0,0,"rs_w1",12,1
"857",2010,"Brisenas",0,0,"rs_w1",6,1
"858",2010,"Zinaparo",0,0,"rs_w1",12,1
"859",2010,"Churintzio",0,0,"rs_w1",19,1
"860",2010,"Numaran",0,0,"rs_w1",65,1
"861",2010,"Tangancicuaro",1,0,"rs_w1",66,1
"862",2010,"Purepero",1,0,"rs_w1",252,1
"863",2010,"Tlazazalca",0,0,"rs_w1",3,1
"864",2010,"Cojumatlan de Regules",0,0,"rs_w1",31,1
"865",2010,"Chavinda",0,0,"rs_w1",5,1
"866",2010,"Tangamandapio",1,0,"rs_w1",188,1
"867",2010,"Yurecuaro",0,0,"rs_w1",55,1
"868",2010,"Ecuandureo",0,0,"rs_w1",80,1
"869",2010,"Villamar",0,0,"rs_w1",60,1
"870",2010,"Ixtlan",0,0,"rs_w1",0,1
"871",2010,"Marcos Castellanos",0,0,"rs_w1",88,1
"872",2010,"Hidalgo",1,0,"rs_w1",591,1
"873",2010,"Jungapeo",1,0,"rs_w1",51,1
"874",2010,"Zitacuaro",1,0,"rs_w1",739,1
"875",2010,"Angangueo",0,0,"rs_w1",10,1
"876",2010,"Tlalpujahua",0,0,"rs_w1",225,1
"877",2010,"Ocampo",1,0,"rs_w1",27,1
"878",2010,"Maravatio",0,0,"rs_w1",201,1
"879",2010,"Contepec",0,0,"rs_w1",78,1
"880",2010,"Huetamo",0,0,"rs_w1",112,1
"881",2010,"San Lucas",0,0,"rs_w1",87,1
"882",2010,"Irimbo",0,0,"rs_w1",1,1
"883",2010,"Aporo",0,0,"rs_w1",0,1
"884",2010,"Tuxpan",1,0,"rs_w1",239,1
"885",2010,"Senguio",0,0,"rs_w1",14,1
"886",2010,"Tiquicheo",0,0,"rs_w1",46,1
"887",2010,"Tuzantla",0,0,"rs_w1",0,1
"888",2010,"Juarez",1,0,"rs_w1",0,1
"889",2010,"Susupuato",0,0,"rs_w1",18,1
"890",2010,"Epitacio Huerta",0,0,"rs_w1",0,1
"891",2010,"Lazaro Cardenas",0,0,"rs_w1",1394,1
"892",2011,"Chinicuila",0,1,"rs_w1",0,1
"893",2011,"Coahuayana",0,1,"rs_w1",12,1
"894",2011,"Aquila",0,1,"rs_w1",0,1
"895",2011,"Morelia",0,1,"rs_w1",15396,1
"896",2011,"Nocupetaro",0,1,"rs_w1",0,1
"897",2011,"Patzcuaro",1,1,"rs_w1",1315,1
"898",2011,"Quiroga",1,1,"rs_w1",345,1
"899",2011,"Tacambaro",1,1,"rs_w1",501,1
"900",2011,"Turicato",1,1,"rs_w1",41,1
"901",2011,"Zacapu",0,1,"rs_w1",1917,1
"902",2011,"Tarimbaro",1,1,"rs_w1",513,1
"903",2011,"Acuitzio",1,1,"rs_w1",55,1
"904",2011,"Ario",1,1,"rs_w1",209,1
"905",2011,"Erongaricuaro",1,1,"rs_w1",81,1
"906",2011,"La Huacana",0,1,"rs_w1",10,1
"907",2011,"Huiramba",1,1,"rs_w1",36,1
"908",2011,"Lagunillas",1,1,"rs_w1",36,1
"909",2011,"Madero",1,1,"rs_w1",101,1
"910",2011,"Salvador Escalante",1,1,"rs_w1",274,1
"911",2011,"Tzintzuntzan",1,1,"rs_w1",20,1
"912",2011,"Angamacutiro",0,1,"rs_w1",52,1
"913",2011,"Jose Sixto Verduzco",0,1,"rs_w1",60,1
"914",2011,"Morelos",0,1,"rs_w1",12,1
"915",2011,"Panindicuaro",0,1,"rs_w1",75,1
"916",2011,"Puruandiro",0,1,"rs_w1",425,1
"917",2011,"Churumuco",0,1,"rs_w1",0,1
"918",2011,"Zinapecuaro",1,1,"rs_w1",312,1
"919",2011,"Querendaro",0,1,"rs_w1",26,1
"920",2011,"Indaparapeo",0,1,"rs_w1",79,1
"921",2011,"Charo",0,1,"rs_w1",149,1
"922",2011,"Alvaro Obregon",0,1,"rs_w1",92,1
"923",2011,"Coeneo",0,1,"rs_w1",87,1
"924",2011,"Jimenez",0,1,"rs_w1",48,1
"925",2011,"Huaniqueo",0,1,"rs_w1",56,1
"926",2011,"Caracuaro",0,1,"rs_w1",6,1
"927",2011,"Cuitzeo",0,1,"rs_w1",126,1
"928",2011,"Chucandiro",0,1,"rs_w1",24,1
"929",2011,"Santa Ana Maya",0,1,"rs_w1",60,1
"930",2011,"Huandacareo",0,1,"rs_w1",191,1
"931",2011,"Copandaro",0,1,"rs_w1",12,1
"932",2011,"Tzitzio",0,1,"rs_w1",0,1
"933",2011,"Apatzingan",1,1,"rs_w1",1510,1
"934",2011,"Charapan",0,1,"rs_w1",24,1
"935",2011,"Cheran",0,1,"rs_w1",45,1
"936",2011,"Gabriel Zamora",0,1,"rs_w1",162,1
"937",2011,"Mugica",0,1,"rs_w1",448,1
"938",2011,"Nuevo Urecho",0,1,"rs_w1",48,1
"939",2011,"Paracuaro",0,1,"rs_w1",68,1
"940",2011,"Paracho",0,1,"rs_w1",465,1
"941",2011,"Taretan",1,1,"rs_w1",497,1
"942",2011,"Uruapan",1,1,"rs_w1",9459,1
"943",2011,"Tingambato",1,1,"rs_w1",107,1
"944",2011,"Tepalcatepec",0,1,"rs_w1",421,1
"945",2011,"Buenavista",0,1,"rs_w1",117,1
"946",2011,"Ziracuaretiro",1,1,"rs_w1",220,1
"947",2011,"Nuevo Parangaricutiro",1,1,"rs_w1",243,1
"948",2011,"Nahuatzen",0,1,"rs_w1",48,1
"949",2011,"Coalcoman",0,1,"rs_w1",52,1
"950",2011,"Tumbiscatio",0,1,"rs_w1",0,1
"951",2011,"Aguililla",0,1,"rs_w1",8,1
"952",2011,"Tancitaro",1,1,"rs_w1",354,1
"953",2011,"Cotija",1,1,"rs_w1",68,1
